fullid,mode,stidstrt,stidsch,stidstd,SchName,Fname,Testdate,ST001Q01_15,ST002Q01_15,ST003Q01_15,ST003Q02_15,ST003Q03_15,ST004Q01_15,ST126Q01_15,ST127Q01_15,ST127Q02_15,ST127Q03_15,ST014Q01_15,ST014Q02_15,ST005Q01_15,ST006Q01_15,ST006Q02_15,ST006Q03_15,ST006Q04_15,ST015Q01_15,ST015Q02_15,ST007Q01_15,ST008Q01_15,ST008Q02_15,ST008Q03_15,ST008Q04_15,ST019Q01_15,ST019Q02_15,ST019Q03_15,ST021Q01_15,ST022Q01_15,LANGHOME,ST011Q01_15,ST011Q02_15,ST011Q03_15,ST011Q04_15,ST011Q05_15,ST011Q06_15,ST011Q07_15,ST011Q08_15,ST011Q09_15,ST011Q010_15,ST011Q011_15,ST011Q012_15,ST011Q013_15,ST011Q014_15,ST011Q015_15,ST011Q016_15,ST012Q01_15,ST012Q02_15,ST012Q03_15,ST012Q04_15,ST012Q05_15,ST012Q06_15,ST012Q07_15,ST012Q08_15,ST013Q01_15,ST88Q01_12,ST88Q02_12,ST88Q03_12,ST88Q04_12,ST86Q01_12,ST86Q02_12,ST86Q03_12,ST86Q04_12,ST86Q05_12,ST55Q01_12,ST55Q02_12,ST55Q03_12,ST55Q04_12,ST41Q01_9,ST41Q02_9,ST41Q03_9,ST41Q04_9,ST41Q05_9,ST41Q06_9,ST42Q01_9,ST42Q02_9,ST42Q03_9,ST42Q04_9,ST42Q05_9,ST25Q01_9,ST25Q02_9,ST25Q03_9,ST25Q04_9,ST25Q05_9,ST81Q01_12,ST81Q02_12,ST81Q03_12,ST81Q04_12,ST81Q05_12,ST29Q01_12,ST29Q02_12,ST29Q03_12,ST29Q04_12,ST29Q05_12,ST29Q06_12,ST29Q07_12,ST29Q08_12,ST37Q01_12,ST37Q02_12,ST37Q03_12,ST37Q04_12,ST37Q05_12,ST37Q06_12,ST37Q07_12,ST37Q08_12,ST36Q01_09,ST36Q02_09,ST36Q03_09,ST36Q04_09,ST36Q05_09,ST063Q01_15,ST063Q02_15,ST063Q03_15,ST063Q04_15,ST063Q05_15,ST063Q06_15,ST065Q01_15,ST129Q01_15,ST129Q02_15,ST129Q03_15,ST129Q04_15,ST129Q05_15,ST129Q06_15,ST129Q07_15,ST129Q08_15,ST097Q01_15,ST097Q02_15,ST097Q03_15,ST097Q04_15,ST097Q05_15,ST113Q01_15,ST113Q02_15,ST113Q03_15,ST113Q04_15,ST114Q01_15,ST103Q01_15,ST103Q02_15,ST103Q03_15,ST103Q04_15,ST107Q01_15,ST107Q02_15,ST107Q03_15,ST131Q01_15,ST131Q02_15,ST131Q03_15,ST131Q04_15,ST131Q05_15,ST131Q06_15,ST27Q01_6,ST27Q02_6,ST27Q03_6,ST27Q04_6,LANG,OCIN1,OCIN2,OCOD1,OCOD2,Age,nationality,BFMJ1,BMMJ1,DISCLIM,DISCLIMA,DISCLIMS,ESCS,FAMSTRUC,FISCED,HISCED,HISEI,HOMEPOS,IMMIG,INSTMOT,INSTSCIE,MATHEFF,SCIEEFF,METASUM,MISCED,PARED,SCIEEFF_1,STUDREL,UNDREM,WEALTH,pv1math,pv2math,pv3math,pv4math,pv5math,pv1read,pv2read,pv3read,pv4read,pv5read,pv1scie,pv2scie,pv3scie,pv4scie,pv5scie,bookid,W_STU,rwgt1,rwgt2,rwgt3,rwgt4,rwgt5,rwgt6,rwgt7,rwgt8,rwgt9,rwgt10,rwgt11,rwgt12,rwgt13,rwgt14,rwgt15,rwgt16,rwgt17,rwgt18,rwgt19,rwgt20,rwgt21,rwgt22,rwgt23,rwgt24,rwgt25,rwgt26,rwgt27,rwgt28,rwgt29,rwgt30,rwgt31,rwgt32,rwgt33,rwgt34,rwgt35,rwgt36,rwgt37,rwgt38,rwgt39,rwgt40,rwgt41,rwgt42,rwgt43,rwgt44,rwgt45,rwgt46,rwgt47,rwgt48,rwgt49,rwgt50,rwgt51,rwgt52,rwgt53,rwgt54,rwgt55,rwgt56,rwgt57,rwgt58,rwgt59,rwgt60,rwgt61,rwgt62,rwgt63,rwgt64,rwgt65,rwgt66,rwgt67,rwgt68,rwgt69,rwgt70,rwgt71,rwgt72,rwgt73,rwgt74,rwgt75,rwgt76,rwgt77,rwgt78,rwgt79,rwgt80
NA,DIGITAL,NA,MX-QUI-0036,15118,NA,NA,6/5/2018,2,1,26,01,2004,1,6,1,1,NA,Dueña de hoteles,Contaduría,1,NA,1,NA,NA,Tiene una empresa,Ventas,1,1,1,1,NA,23,23,7,NA,1,NA,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,4,4,4,4,3,4,1,1,1,2,2,2,3,4,4,3,3,2,1,2,2,1,2,3,1,3,4,3,1,1,2,5,6,1,1,1,1,1,3,2,3,3,3,1,2,3,4,2,3,2,2,3,2,4,1,2,3,3,1,4,4,4,3,4,1,1,2,2,2,1,Biológia,2,1,2,1,1,1,2,3,3,4,4,3,4,4,3,3,4,Ser dueña de hoteles,4,1,4,4,3,2,3,2,3,3,3,4,3,2,3,4,4,NA,NA,NA,NA,NA,15,NA,1120,1120,-0.3102627601676448,1.2660917358460213,-0.06708376215696651,NA,NA,6,NA,70,NA,NA,0.044455419096078946,-1.3222176146888378,-0.6323595978302774,0.9552491338359298,-1.6322203653969898,5B,16,NA,-1.6322203653969898,-1.6322203653969898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15122,NA,NA,6/5/2018,2,1,28,05,2003,2,7,1,1,NA,Ninguno,Nada,1,2,1,2,2,Bienes raices,"Vende, muestra y compra casas",1,2,1,2,2,7,7,21,0,1,NA,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,4,4,4,4,4,4,2,1,4,4,3,2,4,3,2,3,2,2,4,5,5,4,6,4,6,1,6,1,5,6,3,4,6,1,4,3,1,1,3,1,2,1,2,3,2,3,2,2,2,1,2,1,1,3,1,1,1,1,2,3,4,3,4,2,1,1,2,2,1,1,Fisica,3,2,1,1,1,1,1,1,2,2,4,4,3,3,2,1,1,Trabajar editando videos o películas,3,4,4,4,3,4,3,2,1,4,4,1,2,2,2,1,2,NA,NA,NA,NA,NA,15,NA,3334,9997,-1.211461049099284,0.3519512047600428,-0.8022421647774942,NA,NA,5B,NA,57,NA,NA,0.4510999973131331,0.8008954075688883,0.8083155877596054,1.487287493761061,-0.7765323766708612,5B,14,NA,-0.7765323766708612,-0.7765323766708612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15123,NA,NA,6/5/2018,2,1,28,05,2003,2,5,1,1,NA,Ama de casa,"Ayuda con problemas en casa, por ejemplo ayuda a mejorar los ingredientes de un platillo, entre otros",1,2,1,2,2,Bienes y raíces,Administra su empresa y atrae clientes para que puedan rentar un departamento o vivienda,1,2,1,2,2,7,7,7,NA,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,1,2,3,4,3,1,1,3,2,2,2,1,4,3,5,5,4,3,4,3,6,2,6,4,6,6,4,1,2,1,1,2,3,1,2,2,2,2,1,2,3,2,2,1,1,1,3,1,3,2,1,1,1,2,3,3,2,3,1,2,2,2,1,2,Física,2,2,2,2,1,1,3,2,2,2,3,2,2,1,1,1,1,Ingeniero o arquitecto,3,2,3,3,3,3,3,3,4,3,4,3,3,2,1,2,1,NA,NA,NA,NA,NA,15,NA,3334,9501,-1.0418705871135892,-0.5490871100759818,-1.293478218996264,NA,NA,5B,NA,57,NA,NA,1.0488454294913507,1.7631673334043416,0.36255858834140087,0.5173866602591232,-0.05335962664536013,5B,14,NA,-0.05335962664536013,-0.05335962664536013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15125,NA,NA,6/5/2018,2,1,02,02,2004,2,6,1,1,NA,Contadora,Hacer las contabilidades de a empresa.,1,2,1,2,2,Dir. de Recursos Humanos,Hace cursos para Motivar a la gente.,1,1,1,2,2,3,7,10,NA,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,4,3,4,4,4,3,1,3,4,3,4,2,2,3,2,1,1,1,1,1,1,1,4,1,3,5,1,4,5,1,6,5,1,2,1,2,1,2,3,1,2,3,3,4,2,2,4,3,2,3,2,2,1,3,1,1,4,1,3,3,3,4,4,3,1,NA,2,2,1,2,Física,3,2,4,3,2,2,4,2,3,2,2,3,4,4,4,2,4,"Programador, Director de Informática.",2,1,2,2,3,4,3,3,3,3,3,3,3,2,2,2,2,NA,NA,NA,NA,NA,15,NA,1212,2411,-0.7059209409732354,0.6440641152947226,-0.9414071740172005,NA,NA,6,NA,68,NA,NA,-0.6272914219383068,-1.3222176146888378,-0.16599704131546886,-0.7307484453057537,0.7395662698636141,5B,16,NA,0.7395662698636141,0.7395662698636141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15126,NA,NA,6/5/2018,2,1,30,03,2003,1,5,2,1,NA,"Secretaria de gerente general en un hotel 
",Papeleo,1,2,2,2,1,Ganadería y arquitectura,Maneja el negocio familiar que es la ganadería,1,1,1,2,2,7,33,7,0,5,NA,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,6,4,3,1,1,3,4,4,2,3,1,2,2,1,1,2,3,1,3,1,6,2,3,3,2,4,1,5,4,3,2,3,1,3,NA,4,3,4,2,4,3,3,3,3,3,4,4,3,2,3,3,2,2,2,4,4,1,2,2,2,1,1,Biología,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,Gastronomía,2,4,4,2,NA,NA,NA,4,2,4,2,4,4,2,2,2,4,NA,NA,NA,NA,NA,16,NA,1311,4120,-0.834379755032969,-0.28814524927204027,NA,NA,NA,6,NA,60,NA,NA,-1.3108952837473749,-1.3222176146888378,-1.5440284360650487,NA,-1.6322203653969898,4,16,NA,-1.6322203653969898,-1.6322203653969898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15128,NA,NA,6/5/2018,2,1,30,07,2003,2,7,1,1,NA,Gerente de la sucursal de un banco Banorte,Observar lo que hacen sus ejecutivos,1,2,1,1,2,Ejecutivo de ventas del grupo de hoteles posadas,Vender a empresas habitaciones,1,2,1,1,2,23,5,22,0,1,NA,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,3,4,4,4,4,1,1,3,3,4,4,2,4,4,2,3,4,4,3,2,4,5,2,3,4,5,5,3,2,4,4,4,3,4,3,2,1,3,4,3,4,4,3,2,2,4,2,2,2,3,2,2,2,3,1,2,1,2,4,4,4,4,4,1,2,2,2,2,2,Física,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,1221,1346,0.8139722627365706,1.843687335263907,NA,NA,NA,5B,NA,66,NA,NA,-0.3551011698981513,NA,-1.4269140172403402e-4,NA,-1.85068855525626,5B,14,NA,-1.85068855525626,-1.85068855525626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15130,NA,NA,6/5/2018,2,1,10,09,2003,1,6,1,1,NA,Ama de casa,Se ocupa del hogar,1,2,2,2,1,Ingeniero de aviación,Se encarga de la reparación de los aviones del aeropuerto,1,2,1,1,2,23,7,14,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,4,3,2,1,2,5,2,4,1,1,3,1,1,1,1,1,1,1,1,1,3,4,6,6,5,6,3,5,6,6,3,1,5,5,2,2,2,2,3,3,4,3,4,4,3,3,3,2,2,3,2,2,2,3,3,2,3,3,2,4,4,1,2,2,1,1,2,Física,1,2,3,3,1,3,2,2,3,3,2,3,4,3,3,3,2,Zoologa,4,2,4,4,1,3,1,4,3,4,4,3,4,1,2,2,2,NA,NA,NA,NA,NA,15,NA,2149,9501,-0.7059209409732354,0.3519512047600428,-0.7146708692368249,NA,NA,5B,NA,70,NA,NA,-0.8614884876033537,-0.5151719114584139,-0.6323595978302774,0.12867994752862216,1.0641221964800758,4,14,NA,1.0641221964800758,1.0641221964800758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15133,NA,NA,6/5/2018,2,1,18,02,2004,2,6,1,1,NA,Contadora,Maneja las cuentas bancarias de las empresas,1,1,1,1,2,Empresario y inmobiliario y administrador,Maneja y administra  sus empresas,1,1,1,1,2,7,7,7,0,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,4,4,3,4,2,2,2,1,2,4,4,4,4,2,2,3,1,1,1,1,6,6,4,6,6,6,6,4,6,6,6,2,1,1,2,2,2,2,3,2,3,4,1,3,4,1,4,1,4,2,2,3,3,2,4,2,3,3,3,3,1,3,1,1,2,2,2,2,Fisica,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,2,4,Empresario,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,15,NA,3334,2411,-0.7059209409732354,-0.5490871100759818,-0.6878298698330785,NA,NA,6,NA,66,NA,NA,0.4510999973131331,-1.3222176146888378,-0.931178688223806,3.2190875504314875,-1.4289177797452741,6,16,NA,-1.4289177797452741,-1.4289177797452741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15134,NA,NA,6/5/2018,2,1,18,02,2004,1,6,1,1,NA,AMA de casa,"Ayuda a preparar la comida, hace quiacer, lava la ropa etc.",1,2,2,2,2,Ingeniero civil,Se dedica a hacer diseños se casas o edificios,1,2,1,2,2,7,7,7,NA,1,NA,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,4,4,3,4,1,1,1,2,2,3,3,1,3,2,1,1,1,1,1,1,6,1,6,6,6,4,1,1,6,6,6,1,1,1,1,3,2,3,3,4,4,4,2,3,4,3,4,3,3,1,1,3,2,1,2,1,1,4,4,4,4,4,1,NA,2,NA,1,NA,Física,1,1,4,4,4,1,4,4,2,3,2,2,2,3,3,3,3,Nose,3,2,1,1,2,2,2,3,3,3,3,3,3,2,4,4,4,NA,NA,NA,NA,NA,15,NA,2142,9501,0.2085347751735916,1.843687335263907,-1.288602622560798,NA,NA,5B,NA,76,NA,NA,-0.8614884876033537,-0.7990904931401737,0.5699333141635577,-0.8969792969557352,0.7395662698636141,3A,14,NA,0.7395662698636141,0.7395662698636141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15135,NA,NA,6/5/2018,2,1,18,02,2004,2,6,1,1,NA,Contadora,Contaduría,1,2,2,1,2,Ingeniero,Ingeniería,1,2,1,2,2,7,7,7,NA,1,NA,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,3,2,4,4,3,4,1,2,2,2,3,4,2,3,2,3,2,2,1,1,1,1,5,1,3,6,6,2,1,1,4,6,6,NA,NA,NA,NA,NA,3,3,3,3,3,4,2,3,3,2,3,2,2,1,1,1,1,1,3,1,2,3,3,3,3,3,1,NA,1,2,2,2,Física,2,2,2,2,2,1,2,2,3,3,3,3,3,4,4,4,4,"Abogado, contador, empresario",2,1,3,3,1,2,1,3,4,4,4,4,4,4,3,4,4,NA,NA,NA,NA,NA,15,NA,2149,2411,-0.06540760844416826,0.025726774965539292,-0.6878298698330785,NA,NA,5B,NA,70,NA,NA,0.044455419096078946,-1.9996357126779445,0.8083155877596054,0.5173866602591232,-0.7765323766708612,4,14,NA,-0.7765323766708612,-0.7765323766708612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15136,NA,NA,6/5/2018,2,1,15,01,2003,2,10,1,1,NA,Mi mamá es psicóloga y Maestra,"Atiende a la gente con problemas psicológicos, ella se especializó en él área familiar e individual, tiene grado de Maestría próxima a Llevar Doctorado",1,2,1,1,1,Venta y compra de vehículos y empresario en servicios de transporte,Renta placas para que diferentes choferes trabajen y aparte vende y compra automóviles,3,2,2,2,2,23,7,31,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,4,4,3,3,1,2,2,3,3,3,3,1,1,3,1,4,4,6,6,6,6,4,4,4,4,4,2,1,4,4,3,2,3,3,3,4,3,4,3,4,4,2,4,2,1,1,3,1,1,3,1,2,4,4,4,4,4,1,2,2,1,1,2,Física,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,Relaciones internacionales,4,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,NA,NA,NA,NA,NA,16,NA,5249,2634,-0.06540760844416826,1.843687335263907,-0.6878298698330785,NA,NA,2,NA,74,NA,NA,-1.5455011638838132,1.7631673334043416,0.36255858834140087,3.2190875504314875,-1.2276925489652406,5B,14,NA,-1.2276925489652406,-1.2276925489652406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15138,NA,NA,6/5/2018,2,1,13,10,2003,1,6,1,1,NA,Directora en hoteleria,Ve la parte de ventas y comercialización,1,2,1,1,1,Jefe de restaurantes aeroportuaria,Dirige los restaurantes de los aeropuertos,1,2,2,2,2,30,30,30,NA,1,NA,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,3,2,3,4,2,2,1,1,2,3,4,2,1,3,2,2,2,2,1,1,1,1,4,1,4,5,6,4,4,3,4,5,6,1,1,2,1,1,2,2,2,3,2,4,3,4,4,3,3,3,2,3,4,2,2,3,4,4,3,2,2,2,2,2,1,2,2,2,1,2,Física,3,2,4,3,3,4,4,4,2,2,2,2,2,4,4,4,3,NA,3,1,3,1,2,3,2,1,3,3,1,3,3,2,2,2,3,NA,NA,NA,NA,NA,15,NA,1412,1411,-0.8764087793524161,-1.2149299274748826,-1.416725237817581,NA,NA,3A,NA,43,NA,NA,-0.8614884876033537,-1.579807301739877,-1.5440284360650487,-1.623923930770089,-0.4764365886525934,5B,14,NA,-0.4764365886525934,-0.4764365886525934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,DIGITAL,NA,MX-QUI-0036,15143,NA,NA,6/5/2018,2,1,17,03,2004,1,6,1,1,NA,Organizadora de eventos infantiles,Oraniza eventos para niños,1,2,1,2,2,Organización de eventos infantiles,Organizar eventos infantiles,1,2,1,2,2,23,7,16,NA,1,NA,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,4,4,4,4,4,2,2,3,1,3,4,3,4,4,4,4,2,1,1,1,1,4,2,4,4,5,1,5,1,2,6,3,2,1,5,5,1,3,3,4,3,3,4,4,4,4,4,4,4,4,1,1,2,1,1,4,1,3,3,2,3,4,3,1,1,2,1,1,2,Física,3,1,1,4,4,1,2,2,2,1,1,1,1,2,2,4,4,No se,3,1,3,3,1,2,1,3,1,3,3,3,3,2,4,2,3,NA,NA,NA,NA,NA,15,NA,3332,3332,0.2085347751735916,0.025726774965539292,-1.925861096117978,NA,NA,5B,NA,56,NA,NA,-2.2985558811141384,-0.7990904931401737,0.1747028679009189,-0.05284782301488899,-2.10423117103137,5B,14,NA,-2.10423117103137,-2.10423117103137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
